1	1130	0.002732442445703971
2	583	0.020483509264776933
3	292	0.138900400106299
4	155	0.2858406742564568
5	92	0.5392213134977524
6	50	0.7146048826514937
7	42	0.7689231870897992
8	33	0.5873061551373485
9	35	0.6512352687800721
10	28	0.47396734835719795
11	27	0.5096796514217116
12	26	0.4788281111529245
13	29	0.7154006186170118
14	29	0.7321273909731001
15	30	0.7959690398097925
16	30	0.7620676601231566
17	29	0.6744267998854185
18	29	0.71092882420373
19	28	0.5702892526440352
20	28	0.6137743195264423
21	29	0.7201511898304178
22	29	0.6411506310338764
23	29	0.5394840371470699
24	29	0.6311368378127348
25	28	0.6284067311205572
26	28	0.6551779374797295
27	28	0.5433361679270303
28	28	0.6057006288118988
29	28	0.5687009032027794
30	29	0.7294412008784456
31	30	0.8404295258645261
32	31	0.9530790347142072
33	30	0.7869307563533795
34	31	0.9438173537885236
35	31	0.9388658462519656
36	30	0.8240380325494779
37	29	0.6511506343947633
38	29	0.7410033957297426
39	29	0.6904133005333887
40	29	0.6663314118587417
41	29	0.7346200546292679
42	29	0.7101557948802174
43	30	0.8458646324322834
44	30	0.82410356148798
45	30	0.7505711252454331
46	30	0.830468118804526
47	30	0.8166670446002042
48	29	0.7541860909208079
49	28	0.6910235035226159
50	28	0.6869838625990805
51	28	0.6744313287314394
52	28	0.6216290015844423
53	28	0.5845195263033185
54	27	0.6238106997459469
55	27	0.6055165661914814
56	27	0.5363693971086664
57	27	0.58318686483022
58	27	0.5679056807619146
59	27	0.5681613937608504
60	25	0.45996932587962136
61	25	0.4080831047779104
62	25	0.5375219020699508
63	24	0.43467788223118137
64	24	0.441989377643548
65	24	0.4714608495134024
66	23	0.4025078590082964
67	20	0.30686164336304156
68	22	0.3544228877356224
69	19	0.2746257266971323
70	18	0.21329879486844952
71	18	0.2349405750234217
72	18	0.24476960538972245
73	17	0.22460743746083592
74	16	0.23050951458523403
75	16	0.2398482763341331
76	13	0.1909300568992737
77	12	0.1406642781292086
78	11	0.06459882123507488
79	11	0.09045651902708836
80	11	0.08724644603370575
81	11	0.08494454101752838
82	10	0.06288036778798958
83	11	0.10909463616677545
84	10	0.07121741892093444
85	9	0.051954201625153226
86	9	0.04623249260431945
87	8	0.04321553282293974
88	8	0.04318337404730488
89	8	0.04221636503140826
90	8	0.05463482215303353
91	8	0.05333317716296183
92	8	0.05389194413637076
93	8	0.04803806508403713
94	8	0.04055801038667149
95	8	0.03931445368502501
96	8	0.038569286144484335
97	7	0.02631776271686353
98	7	0.025181792117734556
99	5	-0.01618648836086635
100	4	-0.028105703283528405
