1	220	0.01090368131083687
2	112	0.09786120159738906
3	63	0.311892591308347
4	31	0.7022741929634425
5	22	0.8608917504451884
6	16	0.9652532560441123
7	15	0.9775986954074415
8	15	0.9882595986246226
9	15	0.9819747659659948
10	15	0.977007456281538
11	15	0.9780378421673451
12	15	1.0
13	15	1.0
14	15	1.0
15	15	0.9915839569643881
16	15	0.9972760937348012
17	15	0.9972772954126394
18	15	0.9975659635016612
19	15	0.9944589840852261
20	15	0.9945561733110371
21	15	0.9947550978779178
22	15	0.9945909616591327
23	15	0.9946839521529466
24	15	0.9946565482755986
25	15	0.9950447339243177
26	15	0.9952632745856432
27	15	0.9952495469249324
28	15	0.9906610435292084
29	15	0.9884749069130063
30	15	0.9864334487769202
31	14	0.7105193957570315
32	14	0.5512355973677702
33	14	0.7033039540189013
34	13	0.3353952240000891
35	12	0.3256621692940056
36	8	-0.07391987181291332
37	8	-0.07883608214102175
38	8	-0.0952775701915543
39	8	-0.09119751113059398
40	1	-0.2412629286880784
41	1	-0.24394966118102615
42	1	-0.24394966118102615
43	1	-0.2421754746023602
44	1	-0.2428505047944916
45	1	-0.24358278726157184
46	1	-0.24395809563323306
47	1	-0.24249922672440458
48	1	-0.24375519134539414
49	1	-0.24711085746896846
50	1	-0.24521072796934865
51	1	-0.24568441526866033
52	1	-0.24371128307637502
53	1	-0.2418809000771834
54	1	-0.24229187572555733
55	1	-0.24229187572555733
56	1	-0.2428250024454661
57	1	-0.2430013767783387
58	1	-0.24427047878375313
59	1	-0.2449509195531987
60	1	-0.2449509195531987
61	1	-0.2449509195531987
62	1	-0.24606687246624762
63	1	-0.24722283528286618
64	1	-0.24796956171800688
65	1	-0.2369637956314147
66	1	-0.24918127702690476
67	1	-0.23830318153462257
68	1	-0.23667720290578384
69	1	-0.23585112606025155
70	1	-0.23619033994384936
71	1	-0.23424469545022697
72	1	-0.23424469545022697
73	1	-0.23432880211340296
74	1	-0.23560363479013413
75	1	-0.23560363479013413
76	1	-0.23311013306389464
77	1	-0.23369583629772672
78	1	-0.23503972644071205
79	1	-0.23459539717891612
80	1	-0.2352000261152007
81	1	-0.23590926067258822
82	1	-0.23401499768159506
83	1	-0.23473640673220705
84	1	-0.23439482464247113
85	1	-0.23439482464247113
86	1	-0.23321852157785639
87	1	-0.2340002159527372
88	1	-0.23181051640054087
89	1	-0.23067154476461163
90	1	-0.23003577469426856
91	1	-0.22971319029713191
92	1	-0.22910795379875298
93	1	-0.22876232898504614
94	1	-0.22767574414186192
95	1	-0.2285689854204968
96	1	-0.22755048758802693
97	1	-0.22552060873315063
98	1	-0.22496279556853882
99	1	-0.2254707019733143
100	1	-0.22600103720282774
