1	122	-0.006606283509573172
2	47	-0.016499509345565714
3	26	0.016944677241720447
4	14	0.18344646397458292
5	6	0.6870398356562719
6	3	0.9535661173396086
7	4	0.4609722884608498
8	1	-0.6168677978404864
9	1	-0.5988401804163797
10	4	0.5142860492816456
11	3	0.49638736715881093
12	3	0.48385498327685467
13	2	0.1555797521630785
14	3	0.18183000057854104
15	3	-0.09358552494089455
16	3	0.14032142121980345
17	3	0.2991928362389994
18	3	0.05685096641812886
19	3	0.2058348527602672
20	3	0.20661933946213187
21	3	0.04694574375006688
22	2	0.18308776175249825
23	2	-0.08454757429697278
24	2	0.04133002572522571
25	2	0.1816620355883419
26	2	0.19528751133056707
27	2	0.29006206088388287
28	2	-0.18388944978911753
29	2	0.34918288804480996
30	2	0.3742255329924478
31	2	0.1156663326695722
32	2	-0.24410663433976437
33	2	-0.27177941516298326
34	2	0.025591867009040325
35	2	0.07936380001843865
36	2	-0.07946164968774558
37	2	-0.23619366486871998
38	2	-0.23619366486871998
39	2	-0.019602343279173533
40	2	0.1039603712757928
41	2	0.17736616091135587
42	2	-0.20083685126068498
43	2	-0.2128506334015875
44	2	0.1075314521228511
45	2	0.07346360277270908
46	2	-0.3107505930538543
47	2	-0.4306228823428405
48	2	0.09263776098406455
49	2	-0.003403388065459621
50	2	-0.5849308313320289
51	2	-0.5392871541506893
52	2	-0.10696526283716752
53	2	-0.22749929948851208
54	2	-0.14619291326515482
55	2	-0.06455965410841741
56	2	-0.1287380913169292
57	2	0.18442251695786785
58	2	0.2816340883180444
59	2	0.14535373573345936
60	2	-0.007152853671711483
61	2	-0.14485780140012613
62	2	-0.020098911542119076
63	2	-0.21025280780435793
64	2	-0.02764139675526605
65	2	-0.21820756695799517
66	2	-0.18266008003994005
67	2	-0.16365691387994158
68	1	-1.859999467476103
69	1	-1.6746211361618013
70	1	-1.541835489132107
71	1	-2.361558491657826
72	1	-2.279079270913331
73	1	-2.2123174242155015
74	1	-2.1069839612304477
75	1	-2.7362360477980574
76	1	-2.0345963510612926
77	1	-1.2885282868702055
78	1	-1.638012729844413
79	1	-2.6098590809014617
80	1	-2.4597414961004724
81	1	-2.256850800473875
82	1	-1.7705542198825601
83	1	-2.30625985013963
84	1	-2.272748914717827
85	1	-2.585324798191402
86	1	-2.264421384038609
87	1	-2.4862833616009787
88	1	-2.28094931798439
89	1	-2.2400948576125255
90	1	-2.6841156764268885
91	1	-1.7151791846794069
92	1	-1.4397100523933823
93	1	-1.7700930675145636
94	1	-1.6962425565382084
95	1	-1.7350774461654703
96	1	-1.1922796101711057
97	1	-1.2053407093909554
98	1	-1.6746232762811164
99	1	-1.6910909862036274
100	1	-1.570997873897738
